USER,TS ,X,Y
9997,10:33:52,20,89
9997,11:38:12,87,5
9990,11:32:57,85,29
9992,10:59:38,84,85
9990,11:46:14,43,55
9996,11:50:55,45,99
9997,11:59:23,68,71
9994,10:55:57,95,71
9996,10:48:10,26,2
9991,10:37:30,71,26
9992,10:52:25,1,90
9998,11:40:14,59,64
9997,11:47:58,35,12
9995,11:39:46,67,49
9995,11:54:53,100,77
9993,11:41:21,87,17
9990,11:58:21,78,30
9997,10:56:38,76,13
9996,10:40:15,60,86
9992,11:57:52,7,14
9994,10:47:19,80,24
9999,11:49:10,34,30
9996,11:48:28,53,47
9998,10:53:31,48,81
9993,10:49:41,23,68
9998,10:43:15,95,32
9997,10:44:20,25,80
9990,10:55:11,97,48
9992,10:50:13,33,78
9991,11:55:52,31,9
9992,10:50:51,60,28
9992,11:33:41,90,6
9991,10:48:16,57,69
9998,10:40:24,36,42
9993,10:45:51,58,22
9998,11:34:55,87,15
9997,10:37:31,47,17
9998,11:56:45,60,67
9996,10:50:59,71,40
9989,11:45:21,68,93
9991,11:36:45,82,71
9992,11:59:46,13,6
9991,11:45:15,56,65
9998,10:36:35,75,79
9994,11:52:43,48,49
9990,10:32:20,39,71
9992,11:50:21,39,19
9992,11:43:58,15,65
9999,11:38:23,58,18
9990,10:40:50,79,21
9991,11:32:38,65,11
9993,10:34:50,0,71
9992,11:40:22,82,75
9998,11:55:29,83,39
9994,10:30:18,14,19
9991,10:48:54,42,37
9989,10:49:59,73,83
9997,10:40:52,76,73
9992,10:40:24,15,1
9991,11:54:24,43,29
9999,10:42:26,62,18
9995,11:41:59,83,82
9997,11:44:29,58,68
9995,10:52:58,100,16
9997,11:45:33,50,50
9992,11:30:56,53,91
9998,10:56:13,67,65
9992,11:59:24,14,94
9989,11:42:32,54,87
9999,11:39:29,81,43
9991,11:39:10,88,96
9989,11:41:26,100,46
9995,10:47:36,41,82
9989,10:55:30,87,55
9991,11:32:53,57,88
9994,10:38:48,63,82
9998,10:34:26,57,27
9989,11:44:25,10,64
9989,11:55:48,69,87
9996,11:37:42,65,26
9993,10:47:13,15,10
9991,11:54:54,53,58
9990,11:45:14,43,30
9997,11:50:11,15,83
9999,11:40:58,23,83
9999,10:44:49,94,59
9996,10:52:51,34,99
9993,11:40:29,24,61
9997,10:56:34,51,70
9997,10:52:22,66,52
9991,11:34:38,47,97
9989,10:39:21,31,28
9999,11:35:30,20,15
9995,11:52:12,99,69
9992,10:34:23,40,83
9992,11:46:48,61,49
9991,10:30:51,25,22
9995,10:31:46,41,51
9995,11:48:45,1,14
9994,11:35:51,9,53
9998,11:47:59,30,39
9992,11:38:38,62,30
9991,11:56:54,49,15
9990,11:41:59,68,98
9999,10:49:28,30,6
9989,11:33:20,82,95
9998,10:47:38,52,57
9997,11:30:55,80,42
9990,10:45:54,68,83
9998,10:56:15,25,83
9991,11:32:16,40,51
9996,10:58:20,82,20
9991,11:48:40,91,88
9997,10:54:17,71,80
9997,11:30:55,55,5
9990,11:54:36,69,81
9993,10:53:46,94,72
9998,11:37:34,78,60
9991,11:39:23,76,91
9997,10:47:46,58,6
9999,10:45:19,20,87
9991,11:43:28,47,70
9990,10:33:53,86,66
9999,11:50:48,91,99
9994,11:36:24,78,53
9990,11:41:58,59,7
9990,10:36:22,75,53
9993,10:52:20,74,89
9993,11:44:40,74,39
9992,11:54:56,31,42
9993,10:40:34,57,0
9994,11:50:17,19,2
9997,11:46:36,67,59
9999,11:55:29,15,40
9995,10:45:26,39,42
9989,10:37:41,65,39
9998,10:44:41,67,41
9997,10:47:32,20,15
9993,11:30:13,51,39
9994,11:44:28,62,40
9989,11:34:22,98,60
9995,11:39:18,3,36
9994,10:41:10,80,21
9998,11:48:21,52,83
9992,10:47:25,59,73
9993,10:58:56,4,78
9991,10:33:19,2,65
9998,10:49:29,13,66
9998,11:56:18,25,0
9999,10:34:48,55,71
9993,10:45:35,12,21
9991,11:42:29,95,43
9996,10:35:19,94,33
9998,10:38:22,78,94
9999,10:32:34,13,82
9993,11:55:19,62,29
9992,11:44:46,34,54
9991,10:53:59,100,80
9990,10:33:22,20,97
9999,10:57:13,54,47
9999,11:31:54,39,49
9995,11:42:52,90,63
9997,10:59:36,16,80
9992,11:55:10,49,51
9992,11:36:33,99,75
9999,10:48:23,96,28
9990,10:41:12,1,5
9992,10:50:35,22,63
9992,10:44:37,77,0
9994,11:34:10,17,81
9990,11:49:15,22,49
9989,10:37:59,90,74
9991,10:45:15,86,96
9991,10:49:32,66,2
9991,10:40:19,21,49
9991,11:50:31,71,57
9994,10:43:31,73,57
9999,11:56:17,8,47
9990,10:43:59,11,19
9996,10:49:32,54,23
9996,11:54:56,38,35
9998,10:30:15,60,13
9993,10:34:40,23,17
9995,10:39:35,61,9
9996,11:58:36,0,41
9992,10:36:14,11,66
9993,10:58:54,29,60
9990,10:38:44,95,54
9989,11:54:23,85,27
9993,10:44:21,29,68
9999,11:33:18,44,38
9997,11:30:56,25,92
9996,10:42:12,83,57
9994,11:56:27,74,9
9996,11:31:15,21,93
9989,11:38:32,69,77
9999,11:50:17,78,3
9998,11:57:39,12,31
9999,11:59:35,37,53
9999,11:38:40,25,15
9990,11:41:40,72,94
9990,11:42:24,74,71
9990,10:53:45,45,39
9990,10:59:32,70,0
9995,10:59:21,5,26
9996,10:50:22,93,86
9994,10:47:45,62,88
9995,10:59:22,31,67
9993,10:36:14,70,9
9990,10:46:45,16,58
9993,10:45:42,71,6
9989,10:32:26,43,26
9995,10:58:21,57,49
9992,10:31:27,14,49
9999,10:52:35,45,62
9993,10:35:30,81,6
9992,10:45:16,1,33
9993,11:57:13,43,33
9998,11:32:40,7,16
9994,11:40:39,60,69
9994,11:35:55,24,79
9994,11:41:19,62,100
9994,10:31:49,86,31
9993,10:41:59,60,46
9998,11:59:31,98,5
9996,11:38:35,90,43
9991,10:53:22,17,100
9989,11:34:18,7,100
9995,11:52:59,8,82
9992,10:33:13,94,30
9996,10:34:51,5,87
9996,10:57:42,71,36
9998,10:56:50,84,78
9993,10:57:42,45,7
9996,11:32:31,69,6
9997,10:57:49,34,95
9992,10:52:27,87,33
9994,10:49:47,78,89
9999,11:56:48,100,89
9999,10:43:22,26,57
9997,11:40:23,21,71
9991,10:32:39,64,10
9998,11:47:55,94,39
9997,10:38:57,58,87
9999,11:45:52,10,42
9993,11:57:50,96,77
9993,10:53:24,87,100
9999,11:36:15,13,26
9991,11:36:30,35,45
9994,10:38:10,5,2
9992,11:55:59,10,34
9990,11:58:36,19,81
9996,11:38:40,77,78
9999,10:41:40,43,34
9998,11:35:42,11,61
9996,11:37:35,70,61
9997,11:56:25,48,12
9993,11:36:47,44,22
9996,11:48:44,91,53
9998,10:33:14,100,51
9997,10:34:19,20,46
9998,10:49:51,65,75
9993,11:30:41,43,54
9990,11:32:41,26,70
9997,10:33:30,25,27
9999,10:55:55,85,1
9994,10:56:10,51,4
9999,11:53:15,39,43
9989,11:44:11,68,4
9996,11:47:59,17,55
9989,11:33:24,99,31
9997,10:41:45,97,41
9998,10:50:13,35,49
9996,11:57:36,64,28
9990,10:53:41,15,1
9998,11:55:15,86,52
9995,10:49:27,65,69
9997,10:32:18,8,28
9997,10:45:42,81,11
9996,11:44:32,53,23
9991,11:42:31,5,74
9989,11:39:31,11,7
9991,10:56:30,29,56
9999,11:44:12,81,55
9994,10:56:36,50,35
9990,11:44:21,80,29
9994,11:38:24,54,70
9998,11:55:49,55,91
9990,11:45:17,55,23
9994,11:39:55,97,65
9992,10:36:17,54,44
9995,10:49:53,89,86
9993,11:51:35,54,7
9996,11:59:44,68,93
9989,10:34:22,14,42
9989,11:50:29,90,37
9996,10:56:51,68,33
9998,10:30:19,61,10
9997,11:48:44,11,32
9996,10:35:44,92,4
9992,10:35:22,25,77
9998,11:54:52,12,20
9998,10:43:58,43,15
9992,11:43:57,48,54
9989,11:33:31,50,21
9998,11:55:18,59,50
9990,11:30:45,13,49
9992,11:39:58,69,25
9998,11:59:57,81,100
9989,10:59:18,95,49
9999,11:50:40,97,68
9999,10:44:50,80,58
9991,11:58:33,48,21
9990,10:35:29,33,4
9995,11:32:44,95,45
9998,11:57:33,37,45
9990,11:55:12,7,24
9992,10:32:43,25,10
9997,11:35:25,13,10
9995,10:49:27,87,78
9999,10:56:19,73,26
9996,11:36:38,89,91
9998,11:46:46,74,19
9992,11:31:36,51,21
9990,11:33:10,61,97
9996,11:51:51,82,33
9997,10:41:33,41,84
9990,11:52:36,2,76
9994,11:36:53,56,62
9991,11:54:34,33,8
9999,10:49:41,63,24
9993,11:41:26,30,9
9993,10:56:31,18,33
9990,11:51:11,37,13
9994,11:43:24,55,98
9993,10:51:51,35,70
9996,10:50:13,12,55
9991,11:57:43,67,5
9992,11:57:15,60,50
9994,10:42:27,34,30
9995,11:31:14,24,64
9999,10:43:26,33,72
9993,10:58:44,94,68
9993,10:58:43,7,75
9990,11:50:13,43,24
9999,11:58:53,37,1
9994,11:45:25,13,98
9989,11:39:17,53,54
9992,10:31:49,14,14
9996,10:30:26,50,76
9999,11:35:20,38,36
9990,10:59:43,78,24
9990,11:59:25,1,87
9996,10:30:25,37,61
9997,10:35:10,7,82
9994,10:38:22,92,36
9991,10:35:29,36,64
9991,11:42:23,24,7
9992,11:35:17,77,27
9993,11:38:42,97,19
9991,10:35:37,84,84
9994,11:53:12,28,70
9993,11:44:42,75,47
9990,11:42:26,71,45
9992,11:48:18,30,73
9999,11:57:26,14,56
9997,11:55:54,47,4
9992,10:49:47,84,61
9994,10:39:46,100,98
9990,10:44:23,5,93
9995,10:45:44,56,39
9992,10:48:17,15,56
9995,10:46:36,8,71
9998,11:54:59,13,4
9998,10:30:48,52,24
9995,10:55:42,71,18
9999,10:31:21,10,59
9989,10:44:56,61,64
9991,11:59:28,26,48
9998,10:56:15,100,62
9992,10:31:49,0,8
9994,11:41:51,87,48
9994,11:33:11,100,81
9998,11:45:31,53,85
9998,10:55:33,71,8
9994,11:33:55,98,83
9997,10:37:52,69,1
9993,11:47:19,14,29
9996,11:30:35,58,37
9996,11:42:11,33,1
9998,10:43:21,98,22
9993,10:43:24,0,11
9993,10:32:34,20,97
9994,10:33:56,66,79
9996,11:39:17,28,79
9990,10:59:25,68,87
9989,10:54:20,83,13
9996,11:39:25,7,24
9995,11:41:32,40,72
9997,10:36:53,18,4
9989,11:50:56,59,28
9991,10:42:38,58,78
9992,10:44:49,76,37
9999,11:48:24,45,74
9993,10:36:27,94,74
9989,11:43:26,20,16
9992,11:52:33,38,10
9989,10:42:49,64,51
9994,11:38:24,58,4
9992,11:54:35,74,71
9997,11:49:37,16,24
9989,10:44:33,71,44
9992,11:58:42,6,38
9990,11:50:41,78,90
9995,11:44:20,22,69
9998,10:37:31,52,12
9997,11:50:59,1,39
9995,10:48:38,80,8
9992,11:45:24,32,77
9992,10:32:52,86,64
9999,10:51:27,27,90
9998,11:49:45,31,23
9991,10:45:57,43,17
9991,11:59:18,85,4
9991,11:50:19,17,100
9989,10:41:20,54,38
9991,11:52:48,90,93
9997,10:49:17,0,6
9997,10:57:17,33,30
9994,10:41:30,89,20
9999,10:59:55,55,85
9990,10:57:42,57,20
9991,10:38:13,53,1
9990,11:59:13,45,8
9990,11:42:31,24,42
9997,10:41:33,27,51
9992,11:58:46,5,13
9989,10:57:11,99,45
9999,10:44:34,96,52
9998,11:40:52,84,62
9989,11:40:13,90,45
9994,11:42:53,48,26
9995,11:47:15,31,46
9993,10:54:35,80,8
9993,10:46:14,80,23
9991,10:55:43,44,6
9989,10:35:15,97,8
9996,11:51:39,83,22
9992,10:43:19,15,62
9992,10:30:56,90,38
9994,10:32:12,19,55
9998,10:44:45,11,18
9999,11:37:35,82,14
9993,11:54:56,43,74
9997,10:46:57,80,46
9999,11:57:12,13,87
9992,10:53:41,9,16
9995,10:53:11,29,81
9998,10:51:23,26,22
9993,11:56:51,19,24
9989,11:42:21,11,44
9999,11:50:37,92,64
9997,11:51:30,2,17
9999,11:53:27,69,94
9995,11:57:36,61,6
9997,10:49:28,68,5
9990,11:54:35,33,88
9992,10:58:23,89,9
9996,11:54:15,98,90
9997,10:50:41,43,29
9994,11:51:34,51,16
9994,11:54:50,16,5
9995,11:40:39,73,8
9995,10:58:44,37,34
9997,10:37:15,56,29
9991,11:38:18,87,37
9993,11:33:26,15,86
9995,10:36:37,29,56
9994,10:31:43,52,74
9993,10:45:48,25,18
9995,10:35:45,49,50
9993,10:52:15,97,10
9991,10:59:35,45,91
9992,11:49:51,24,69
9995,10:47:44,77,0
9994,10:53:47,24,47
9996,11:57:15,63,37
9993,10:48:22,5,40
9995,10:54:36,71,32
9992,11:32:45,10,45
9989,10:50:23,13,65
9991,10:59:14,40,2
9993,11:41:22,44,10
9997,11:39:31,78,79
9989,10:48:21,74,52
9996,11:43:21,58,45
9992,10:42:19,36,38
9997,11:58:40,0,80
9998,10:45:42,100,22
9989,11:36:50,52,61
9999,11:43:44,17,5
9999,10:42:52,87,32
9996,10:58:27,72,5
9992,10:52:12,42,22
9999,11:49:59,24,76
9990,10:49:24,49,15
9999,10:31:31,89,29
9992,11:56:19,67,35
9989,10:57:10,1,1
9990,11:43:10,80,9
9997,11:40:57,38,80
9991,11:50:55,64,87
9991,11:42:27,55,31
9999,10:57:39,90,70
9991,11:58:27,37,24
9991,10:38:40,41,5
9997,11:47:44,10,24
9998,10:47:33,88,0
9992,10:38:28,80,49
9992,11:40:53,2,30
9995,10:34:54,54,34
9990,11:58:43,22,99
9994,11:51:24,56,79
9993,11:40:16,97,27
9991,10:31:48,31,86
9999,11:35:43,40,26
9994,11:38:21,52,2
9991,11:42:40,36,11
9998,11:41:56,62,25
9992,10:40:34,48,11
9998,11:56:40,50,41
9991,10:39:45,34,81
9994,10:31:23,57,47
9997,10:47:56,79,31
9992,10:31:19,60,13
9990,11:34:59,77,0
9996,11:47:20,85,85
9990,11:39:48,54,21
9993,11:52:28,15,99
9993,10:57:37,28,1
9999,11:48:13,43,38
9993,11:53:46,35,12
9994,11:55:34,55,89
9998,10:54:29,39,55
9994,10:36:27,27,97
9989,11:36:44,20,95
9995,11:35:42,96,99
9992,11:34:20,49,71
9995,11:45:58,85,95
9993,11:33:21,12,24
9996,11:31:30,30,85
9992,10:56:40,28,82
9993,10:49:24,95,72
9996,10:45:15,2,51
9995,11:47:54,85,34
9991,11:50:23,25,97
9996,10:30:13,40,55
9994,11:37:28,24,46
9990,11:45:26,76,77
9990,10:42:25,17,62
9990,11:35:42,1,80
9993,11:38:45,93,57
9994,10:37:56,97,35
9991,10:49:21,66,66
9996,10:55:58,77,69
9991,11:48:37,19,31
9993,10:58:18,90,18
9994,10:52:42,85,24
9999,10:39:47,8,94
9999,10:46:28,47,62
9994,11:57:14,30,25
9989,11:58:26,61,68
9996,11:49:17,79,95
9989,10:50:11,13,57
9992,10:34:15,66,18
9990,10:44:37,28,19
9989,10:58:55,74,96
9989,11:49:47,59,15
9999,10:32:43,32,85
9997,11:52:23,66,93
9991,11:30:39,19,60
9991,10:32:52,37,86
9998,10:57:28,6,92
9990,10:39:47,27,60
9993,10:53:59,71,98
9999,11:46:30,60,25
9991,11:49:59,25,4
9989,11:57:18,63,13
9990,11:47:11,46,9
9991,10:46:21,83,36
9990,11:41:20,56,47
9996,10:37:52,38,28
9998,11:59:27,100,91
9998,11:51:58,30,94
9994,10:43:36,51,18
9996,11:57:30,87,28
9992,10:56:26,46,51
9989,11:50:38,56,90
9998,10:34:12,71,59
9991,10:52:48,43,81
9998,10:44:17,6,80
9992,11:45:16,63,61
9997,10:48:23,98,98
9993,10:59:40,27,44
9993,11:57:13,26,98
9990,11:43:49,1,79
9989,10:46:17,51,3
9993,10:43:11,40,86
9994,10:46:18,81,15
9998,10:41:27,95,15
9989,10:56:54,16,96
9999,10:30:29,92,15
9997,10:43:11,52,66
9990,11:34:16,51,22
9994,10:33:42,50,73
9992,10:48:54,95,86
9989,11:41:42,8,6
9997,10:45:18,56,96
9993,10:46:26,77,43
9991,10:58:52,98,96
9995,11:38:57,6,7
9989,10:40:42,56,51
9992,10:47:44,38,84
9996,11:51:57,94,94
9995,11:39:18,17,93
9991,10:43:59,37,1
9999,11:56:16,21,59
9998,11:42:44,58,39
9998,11:57:15,98,100
9991,10:51:32,28,42
9994,10:41:21,8,70
9999,11:33:18,32,29
9999,10:38:26,85,48
9991,11:51:20,19,58
9989,11:57:57,45,5
9994,11:56:14,71,41
9991,10:46:12,10,31
9999,10:32:59,82,3
9990,10:50:34,11,13
9995,11:30:25,20,31
9992,11:39:52,26,98
9993,10:41:46,92,15
9992,11:59:44,90,95
9998,10:57:14,17,11
9990,11:48:37,2,76
9992,11:49:40,3,17
9999,11:35:33,65,30
9997,11:37:19,72,72
9998,11:39:35,44,5
9999,11:55:27,1,88
9996,10:56:51,97,68
9990,10:46:20,54,0
9991,10:33:44,52,97
9998,11:30:55,88,97
9997,11:31:21,96,17
9993,10:53:16,23,88
9999,11:41:14,67,34
9997,11:58:45,18,6
9994,11:39:53,46,93
9994,10:40:47,33,16
9992,11:33:59,50,65
9990,10:41:41,12,98
9998,10:37:56,67,15
9991,11:38:50,68,83
9998,11:32:44,94,7
9994,10:55:30,69,57
9992,11:32:29,73,52
9995,11:42:47,85,0
9995,11:47:12,20,27
9996,10:31:47,26,94
9999,11:38:55,78,32
9999,11:51:49,50,0
9992,10:35:57,59,30
9994,11:31:37,53,35
9989,10:36:49,86,43
9998,10:39:11,82,0
9997,10:53:41,63,38
9999,11:39:41,22,49
9996,11:40:51,17,40
9995,11:56:29,25,9
9995,10:30:18,53,61
9991,11:48:10,27,78
9993,10:43:56,84,61
9998,10:47:45,29,62
9991,10:48:58,59,17
9990,10:36:31,30,40
9999,11:46:53,80,43
9989,11:52:56,91,77
9995,11:50:26,84,51
9997,10:43:40,63,89
9998,11:56:33,96,43
9992,10:33:14,61,56
9999,11:50:46,81,7
9991,10:43:49,62,78
9997,11:32:11,30,66
9996,10:54:19,83,20
9999,11:49:28,30,28
9992,10:56:32,78,68
9993,10:45:43,5,7
9994,10:49:44,30,44
9992,11:59:30,42,74
9989,11:58:23,81,31
9990,11:55:57,99,9
9997,10:45:58,29,71
9998,10:37:59,99,27
9995,10:44:27,2,22
9992,11:46:36,67,73
9991,10:48:48,15,33
9989,11:57:40,38,67
9990,10:31:31,42,5
9991,10:50:43,49,89
9992,10:52:32,59,59
9991,11:56:35,34,65
9998,11:44:29,92,33
9989,11:51:15,51,19
9990,11:44:15,33,74
9998,11:56:41,97,86
9997,11:55:49,52,32
9998,11:44:12,61,6
9992,11:49:51,25,40
9991,11:56:32,70,48
9990,11:57:51,97,29
9994,10:35:26,73,99
9998,10:49:16,79,60
9989,10:59:20,20,51
9999,10:51:14,44,2
9989,10:36:14,35,31
9998,10:35:54,26,76
9995,10:49:42,34,42
9991,11:38:19,70,78
9993,10:38:22,50,56
9990,10:35:38,79,86
9992,11:37:39,31,16
9991,11:50:51,9,40
9994,10:39:47,85,88
9998,10:49:44,31,62
9995,11:50:36,36,23
9993,10:33:43,3,44
9996,10:45:55,56,34
9996,10:59:25,78,45
9998,11:43:43,89,6
9996,10:40:58,88,93
9993,10:49:45,47,29
9993,10:44:40,13,53
9997,10:30:34,12,13
9998,11:41:57,60,100
9997,10:52:56,9,12
9992,11:46:13,17,66
9995,11:45:53,19,12
9991,11:42:42,41,88
9997,10:34:53,34,86
9995,10:55:27,58,61
9997,10:32:54,60,42
9994,10:43:39,68,57
9997,11:56:41,25,62
9990,11:30:29,86,91
9999,11:50:56,1,47
9996,11:57:11,35,65
9996,11:32:14,19,58
9995,10:51:23,47,73
9994,10:50:52,44,95
9993,11:31:50,47,32
9993,10:51:40,56,91
9995,10:45:22,69,52
9992,11:49:46,74,91
9995,11:47:18,43,56
9997,10:50:49,89,88
9998,11:51:33,46,52
9990,11:58:46,16,24
9995,10:37:23,1,56
9989,10:40:58,93,9
9993,10:49:33,46,0
9990,11:52:32,91,19
9995,10:35:18,26,93
9993,11:37:41,42,45
9995,11:38:27,53,43
9993,10:53:36,12,72
9999,11:59:56,62,71
9998,11:56:42,16,9
9992,10:55:46,46,7
9997,11:34:10,77,97
9991,10:41:12,98,29
9990,11:43:19,1,88
9998,10:46:59,86,41
9999,10:45:19,96,83
9997,11:56:19,62,66
9989,11:57:34,97,73
9989,11:49:31,7,2
9996,10:51:32,0,55
9991,10:42:35,24,15
9990,11:56:45,86,77
9997,10:44:49,49,7
9993,11:49:50,81,97
9991,11:50:50,88,4
9992,11:46:14,59,7
9990,10:51:50,56,4
9997,10:42:29,73,38
9999,11:36:48,69,98
9991,11:30:57,67,71
9992,10:51:59,21,81
9993,11:45:17,83,4
9999,11:35:43,100,44
9992,10:55:28,97,72
9994,11:34:27,43,80
9996,10:50:26,56,61
9993,10:47:30,83,27
9996,11:49:25,44,72
9997,11:55:32,89,22
9991,10:46:34,35,75
9995,11:40:21,21,85
9999,11:41:50,81,22
9990,10:50:46,100,58
9996,11:41:21,36,79
9997,10:37:10,46,91
9997,10:34:19,68,84
9992,11:42:42,77,96
9996,10:58:17,76,78
9996,11:39:27,8,25
9996,11:57:12,32,60
9999,10:43:43,40,61
9999,10:43:35,79,17
9998,11:38:47,0,34
9997,11:53:59,61,28
9991,11:36:18,7,89
9999,11:50:22,86,38
9991,10:33:14,75,55
9991,10:51:19,26,12
9999,11:55:34,87,39
9993,10:58:50,87,23
9989,11:51:23,54,46
9998,10:36:52,42,41
9999,10:45:43,92,69
9991,10:33:39,45,76
9993,10:51:37,40,75
9989,11:52:56,67,61
9991,11:49:28,16,70
9993,11:30:27,5,66
9990,10:53:57,18,55
9998,11:57:18,59,100
9994,10:30:57,64,11
9990,11:36:43,74,61
9997,11:35:51,71,45
9993,11:37:24,53,17
9994,11:55:28,35,17
9999,10:51:21,8,14
9999,11:54:25,15,20
9989,10:37:51,67,52
9991,11:58:14,51,45
9992,11:44:31,98,13
9994,10:53:54,8,50
9991,10:49:47,40,1
9999,11:43:32,26,3
9993,10:58:54,13,79
9997,10:53:26,22,31
9996,11:46:58,81,16
9989,11:33:17,80,26
9991,11:59:15,83,4
9991,10:44:31,38,7
9992,11:42:24,62,52
9990,10:41:31,47,59
9993,11:43:47,23,15
9996,11:39:56,85,72
9989,10:39:20,35,56
9989,10:44:22,39,58
9998,11:43:19,25,3
9989,11:34:23,74,9
9995,11:48:44,43,64
9999,10:59:22,74,2
9989,11:43:16,27,54
9996,11:56:41,84,43
9991,10:37:59,39,12
9989,10:51:52,19,33
9996,11:31:30,48,14
9997,10:38:55,50,69
9998,11:52:30,70,30
9990,11:37:49,80,80
9989,11:52:32,9,86
9992,11:52:36,10,75
9997,11:32:41,50,34
9995,10:31:41,11,80
9997,10:51:45,97,85
9999,10:45:14,60,66
9990,11:40:23,98,61
9995,11:45:55,83,62
9994,11:37:54,70,77
9992,11:43:11,8,65
9994,11:47:19,1,90
9991,11:30:17,60,83
9991,11:37:44,39,30
9998,11:33:28,41,31
9991,11:42:19,90,45
9998,10:41:23,74,58
9994,10:42:34,68,30
9999,10:59:17,72,42
9997,11:37:30,36,60
9989,11:42:21,13,75
9992,10:30:52,6,21
9999,11:59:13,34,55
9989,10:51:15,84,60
9990,11:32:21,0,100
9992,11:51:16,56,16
9995,10:57:23,19,16
9998,11:56:35,78,44
9995,10:37:13,71,81
9994,10:41:44,2,70
9993,10:44:12,49,62
9999,10:51:16,67,31
9997,10:42:20,32,18
9997,10:44:13,19,73
9999,10:39:57,95,100
9999,11:36:39,92,86
9989,10:37:34,64,22
9993,11:52:17,53,71
9994,11:32:10,88,38
9993,11:37:49,98,92
9996,10:51:52,47,79
9991,10:54:53,50,31
9998,11:38:22,50,22
9989,10:36:12,49,49
9990,10:55:55,55,91
9996,10:54:59,40,22
9999,10:37:13,23,7
9993,10:50:41,27,78
9998,11:56:53,82,100
9989,11:42:29,2,77
9989,11:51:44,46,43
9991,11:35:32,52,6
9991,10:52:19,95,81
9995,11:34:15,44,21
9994,11:50:49,43,4
9994,11:52:41,16,6
9992,10:34:39,51,26
9992,11:58:29,24,63
9996,11:46:18,83,64
9999,10:32:56,46,14
9998,10:59:24,94,50
9991,11:37:41,5,92
9998,10:41:55,38,98
9990,11:36:35,73,96
9992,10:54:55,100,47
9990,10:40:27,77,11
9989,11:32:33,64,79
9999,10:33:39,22,42
9993,11:31:55,73,65
9989,10:59:44,38,4
9994,10:53:20,68,63
9989,11:31:46,29,84
9993,11:39:41,79,27
9997,10:36:10,73,6
9996,11:49:53,81,42
9999,11:57:22,0,31
9990,10:56:55,52,98
9994,10:36:15,95,37
9992,10:34:21,30,77
9996,11:58:28,53,46
9998,11:33:44,21,68
9996,10:40:46,14,80
9995,11:45:30,74,18
9997,11:44:39,25,93
9998,11:42:36,80,38
9989,10:58:59,68,62
9992,10:34:48,57,78
9998,11:55:30,64,51
9995,11:57:51,88,50
9997,11:48:30,58,55
9996,10:32:29,0,53
9997,10:56:51,30,74
9992,11:38:23,57,71
9995,10:45:24,3,6
9996,11:33:17,68,67
9995,10:42:11,56,8
9994,10:50:10,22,48
9995,11:59:20,73,62
9995,11:39:19,17,30
9991,11:36:44,77,7
9994,10:59:13,6,28
9999,11:53:24,27,15
9998,10:34:23,7,87
9997,10:50:37,71,14
9989,10:37:23,53,53
9990,11:47:37,35,52
9991,10:43:17,7,27
9993,10:37:49,30,5
9995,10:38:43,97,72
9995,10:58:19,71,8
9989,11:33:59,40,58
9997,11:32:49,51,15
9996,10:44:51,9,10
9991,11:45:55,86,94
9996,10:42:17,21,13
9992,10:53:29,77,76
9991,10:31:45,45,88
9999,11:57:27,40,39
9999,10:47:54,5,0
9997,10:45:50,60,75
9993,11:45:35,15,49
9995,11:42:34,94,6
9997,11:56:23,88,19
9997,10:54:22,76,58
9990,11:40:19,74,85
9989,11:45:56,88,59
9989,11:52:58,95,90
9995,10:39:16,49,37
9997,10:33:24,100,10
9990,10:55:56,36,72
9999,11:46:41,30,36
9996,11:43:24,51,41
9989,10:47:22,79,82
9994,11:50:28,13,35
9992,11:54:58,33,100
9991,11:37:48,27,15
9990,11:31:33,41,81
9996,10:41:51,80,60
9993,10:52:55,8,11
9991,11:35:10,30,91
9998,10:37:38,100,50
9992,10:41:13,67,55
9994,10:47:53,74,17
9996,11:52:46,23,81
9992,10:51:48,71,70
9998,11:33:36,71,70
9993,11:35:43,65,48
9990,10:45:32,52,16
9998,11:51:53,45,89
9995,10:38:50,70,41
9997,11:36:34,18,94
9997,10:31:38,2,86
9998,10:56:21,26,67
9990,11:54:38,61,59
9990,10:33:29,62,84
9989,11:34:51,58,85
9994,11:53:45,73,51
9995,11:40:25,20,88
9996,10:32:41,38,25
9994,10:52:11,46,89
9992,11:49:28,23,30
9999,11:49:18,3,9
9996,10:47:22,55,34
9992,10:32:11,21,54
9989,11:39:57,54,15
9989,11:42:53,0,3
9991,11:51:12,98,9
9998,11:41:36,29,47
9998,11:59:22,39,5
9995,10:52:35,97,98
9990,10:31:51,7,20
9995,10:45:13,68,46
9989,10:53:38,52,77
9992,10:43:39,59,43
9993,10:40:22,12,51
9995,10:34:42,56,38
9998,10:42:25,98,6
9996,11:49:13,91,71
9990,11:32:35,25,27
9999,10:33:52,73,40
9990,10:40:24,38,30
9994,11:44:33,10,86
9989,11:31:22,59,77
9993,10:46:22,78,83
9994,11:59:55,58,25
9993,10:57:24,97,18
9998,11:36:34,34,19
9994,10:35:54,82,39
9990,10:40:11,97,78
9990,10:45:37,39,60
9998,10:50:56,50,73
9991,11:40:11,77,77
9994,10:32:58,27,41
9995,10:38:48,31,41
9999,11:58:33,65,94
9991,11:36:57,29,70
9993,11:37:50,72,3
9989,11:40:27,4,68
9992,11:49:39,63,27
9994,10:55:40,30,42
9989,11:55:35,61,26
